time_s,time_min,voltage_V,soc_pct,temperature_C,relay_closed,fault_overvoltage,fault_undervoltage,fault_overtemp,current_A
451,7.52,4.0059,93.72,25.051,1,0,0,0,1.5
452,7.53,4.0057,93.71,25.051,1,0,0,0,1.5
453,7.55,4.0055,93.69,25.051,1,0,0,0,1.5
454,7.57,4.0053,93.68,25.051,1,0,0,0,1.5
455,7.58,4.0052,93.67,25.051,1,0,0,0,1.5
456,7.6,4.005,93.65,25.051,1,0,0,0,1.5
457,7.62,4.0048,93.64,25.051,1,0,0,0,1.5
458,7.63,4.0046,93.62,25.051,1,0,0,0,1.5
459,7.65,4.0044,93.61,25.052,1,0,0,0,1.5
460,7.67,4.0043,93.6,25.052,1,0,0,0,1.5
461,7.68,4.0041,93.58,25.052,1,0,0,0,1.5
462,7.7,4.0039,93.57,25.052,1,0,0,0,1.5
463,7.72,4.0037,93.56,25.052,1,0,0,0,1.5
464,7.73,4.0035,93.54,25.052,1,0,0,0,1.5
465,7.75,4.0034,93.53,25.052,1,0,0,0,1.5
466,7.77,4.0032,93.51,25.052,1,0,0,0,1.5
467,7.78,4.003,93.5,25.052,1,0,0,0,1.5
468,7.8,4.0028,93.49,25.052,1,0,0,0,1.5
469,7.82,4.0026,93.47,25.052,1,0,0,0,1.5
470,7.83,4.0025,93.46,25.052,1,0,0,0,1.5
471,7.85,4.0023,93.44,25.052,1,0,0,0,1.5
472,7.87,4.0021,93.43,25.052,1,0,0,0,1.5
473,7.88,4.0019,93.42,25.052,1,0,0,0,1.5
474,7.9,4.0017,93.4,25.052,1,0,0,0,1.5
475,7.92,4.0016,93.39,25.052,1,0,0,0,1.5
476,7.93,4.0014,93.37,25.052,1,0,0,0,1.5
477,7.95,4.0012,93.36,25.052,1,0,0,0,1.5
478,7.97,4.001,93.35,25.052,1,0,0,0,1.5
479,7.98,4.0008,93.33,25.052,1,0,0,0,1.5
480,8.0,4.0007,93.32,25.053,1,0,0,0,1.5
481,8.02,4.0005,93.31,25.053,1,0,0,0,1.5
482,8.03,4.0003,93.29,25.053,1,0,0,0,1.5
483,8.05,4.0001,93.28,25.053,1,0,0,0,1.5
484,8.07,3.9999,93.26,25.053,1,0,0,0,1.5
485,8.08,3.9997,93.25,25.053,1,0,0,0,1.5
486,8.1,3.9996,93.24,25.053,1,0,0,0,1.5
487,8.12,3.9994,93.22,25.053,1,0,0,0,1.5
488,8.13,3.9992,93.21,25.053,1,0,0,0,1.5
489,8.15,3.999,93.19,25.053,1,0,0,0,1.5
490,8.17,3.9988,93.18,25.053,1,0,0,0,1.5
491,8.18,3.9987,93.17,25.053,1,0,0,0,1.5
492,8.2,3.9985,93.15,25.053,1,0,0,0,1.5
493,8.22,3.9983,93.14,25.053,1,0,0,0,1.5
494,8.23,3.9981,93.12,25.053,1,0,0,0,1.5
495,8.25,3.9979,93.11,25.053,1,0,0,0,1.5
496,8.27,3.9978,93.1,25.053,1,0,0,0,1.5
497,8.28,3.9976,93.08,25.053,1,0,0,0,1.5
498,8.3,3.9974,93.07,25.053,1,0,0,0,1.5
499,8.32,3.9972,93.06,25.053,1,0,0,0,1.5
500,8.33,3.997,93.04,25.053,1,0,0,0,1.5
501,8.35,3.9969,93.03,25.053,1,0,0,0,1.5
502,8.37,3.9967,93.01,25.054,1,0,0,0,1.5
503,8.38,3.9965,93.0,25.054,1,0,0,0,1.5
504,8.4,3.9963,92.99,25.054,1,0,0,0,1.5
505,8.42,3.9961,92.97,25.054,1,0,0,0,1.5
506,8.43,3.996,92.96,25.054,1,0,0,0,1.5
507,8.45,3.9958,92.94,25.054,1,0,0,0,1.5
508,8.47,3.9956,92.93,25.054,1,0,0,0,1.5
509,8.48,3.9954,92.92,25.054,1,0,0,0,1.5
510,8.5,3.9952,92.9,25.054,1,0,0,0,1.5
511,8.52,3.9951,92.89,25.054,1,0,0,0,1.5
512,8.53,3.9949,92.87,25.054,1,0,0,0,1.5
513,8.55,3.9947,92.86,25.054,1,0,0,0,1.5
514,8.57,3.9945,92.85,25.054,1,0,0,0,1.5
515,8.58,3.9943,92.83,25.054,1,0,0,0,1.5
516,8.6,3.9942,92.82,25.054,1,0,0,0,1.5
517,8.62,3.994,92.81,25.054,1,0,0,0,1.5
518,8.63,3.9938,92.79,25.054,1,0,0,0,1.5
519,8.65,3.9936,92.78,25.054,1,0,0,0,1.5
520,8.67,3.9934,92.76,25.054,1,0,0,0,1.5
521,8.68,3.9932,92.75,25.054,1,0,0,0,1.5
522,8.7,3.9931,92.74,25.054,1,0,0,0,1.5
523,8.72,3.9929,92.72,25.054,1,0,0,0,1.5
524,8.73,3.9927,92.71,25.054,1,0,0,0,1.5
525,8.75,3.9925,92.69,25.054,1,0,0,0,1.5
526,8.77,3.9923,92.68,25.055,1,0,0,0,1.5
527,8.78,3.9922,92.67,25.055,1,0,0,0,1.5
528,8.8,3.992,92.65,25.055,1,0,0,0,1.5
529,8.82,3.9918,92.64,25.055,1,0,0,0,1.5
530,8.83,3.9916,92.62,25.055,1,0,0,0,1.5
531,8.85,3.9914,92.61,25.055,1,0,0,0,1.5
532,8.87,3.9913,92.6,25.055,1,0,0,0,1.5
533,8.88,3.9911,92.58,25.055,1,0,0,0,1.5
534,8.9,3.9909,92.57,25.055,1,0,0,0,1.5
535,8.92,3.9907,92.56,25.055,1,0,0,0,1.5
536,8.93,3.9905,92.54,25.055,1,0,0,0,1.5
537,8.95,3.9904,92.53,25.055,1,0,0,0,1.5
538,8.97,3.9902,92.51,25.055,1,0,0,0,1.5
539,8.98,3.99,92.5,25.055,1,0,0,0,1.5
540,9.0,3.9898,92.49,25.055,1,0,0,0,1.5
541,9.02,3.9896,92.47,25.055,1,0,0,0,1.5
542,9.03,3.9895,92.46,25.055,1,0,0,0,1.5
543,9.05,3.9893,92.44,25.055,1,0,0,0,1.5
544,9.07,3.9891,92.43,25.055,1,0,0,0,1.5
545,9.08,3.9889,92.42,25.055,1,0,0,0,1.5
546,9.1,3.9887,92.4,25.055,1,0,0,0,1.5
547,9.12,3.9886,92.39,25.055,1,0,0,0,1.5
548,9.13,3.9884,92.37,25.055,1,0,0,0,1.5
549,9.15,3.9882,92.36,25.055,1,0,0,0,1.5
550,9.17,3.988,92.35,25.055,1,0,0,0,1.5
551,9.18,3.9878,92.33,25.056,1,0,0,0,1.5
552,9.2,3.9877,92.32,25.056,1,0,0,0,1.5
553,9.22,3.9875,92.31,25.056,1,0,0,0,1.5
554,9.23,3.9873,92.29,25.056,1,0,0,0,1.5
555,9.25,3.9871,92.28,25.056,1,0,0,0,1.5
556,9.27,3.9869,92.26,25.056,1,0,0,0,1.5
557,9.28,3.9867,92.25,25.056,1,0,0,0,1.5
558,9.3,3.9866,92.24,25.056,1,0,0,0,1.5
559,9.32,3.9864,92.22,25.056,1,0,0,0,1.5
560,9.33,3.9862,92.21,25.056,1,0,0,0,1.5
561,9.35,3.986,92.19,25.056,1,0,0,0,1.5
562,9.37,3.9858,92.18,25.056,1,0,0,0,1.5
563,9.38,3.9857,92.17,25.056,1,0,0,0,1.5
564,9.4,3.9855,92.15,25.056,1,0,0,0,1.5
565,9.42,3.9853,92.14,25.056,1,0,0,0,1.5
566,9.43,3.9851,92.12,25.056,1,0,0,0,1.5
567,9.45,3.9849,92.11,25.056,1,0,0,0,1.5
568,9.47,3.9848,92.1,25.056,1,0,0,0,1.5
569,9.48,3.9846,92.08,25.056,1,0,0,0,1.5
570,9.5,3.9844,92.07,25.056,1,0,0,0,1.5
571,9.52,3.9842,92.06,25.056,1,0,0,0,1.5
572,9.53,3.984,92.04,25.056,1,0,0,0,1.5
573,9.55,3.9839,92.03,25.056,1,0,0,0,1.5
574,9.57,3.9837,92.01,25.056,1,0,0,0,1.5
575,9.58,3.9835,92.0,25.056,1,0,0,0,1.5
576,9.6,3.9833,91.99,25.056,1,0,0,0,1.5
577,9.62,3.9831,91.97,25.056,1,0,0,0,1.5
578,9.63,3.983,91.96,25.056,1,0,0,0,1.5
579,9.65,3.9828,91.94,25.057,1,0,0,0,1.5
580,9.67,3.9826,91.93,25.057,1,0,0,0,1.5
581,9.68,3.9824,91.92,25.057,1,0,0,0,1.5
582,9.7,3.9822,91.9,25.057,1,0,0,0,1.5
583,9.72,3.9821,91.89,25.057,1,0,0,0,1.5
584,9.73,3.9819,91.87,25.057,1,0,0,0,1.5
585,9.75,3.9817,91.86,25.057,1,0,0,0,1.5
586,9.77,3.9815,91.85,25.057,1,0,0,0,1.5
587,9.78,3.9813,91.83,25.057,1,0,0,0,1.5
588,9.8,3.9812,91.82,25.057,1,0,0,0,1.5
589,9.82,3.981,91.81,25.057,1,0,0,0,1.5
590,9.83,3.9808,91.79,25.057,1,0,0,0,1.5
591,9.85,3.9806,91.78,25.057,1,0,0,0,1.5
592,9.87,3.9804,91.76,25.057,1,0,0,0,1.5
593,9.88,3.9802,91.75,25.057,1,0,0,0,1.5
594,9.9,3.9801,91.74,25.057,1,0,0,0,1.5
595,9.92,3.9799,91.72,25.057,1,0,0,0,1.5
596,9.93,3.9797,91.71,25.057,1,0,0,0,1.5
597,9.95,3.9795,91.69,25.057,1,0,0,0,1.5
598,9.97,3.9793,91.68,25.057,1,0,0,0,1.5
599,9.98,3.9792,91.67,25.057,1,0,0,0,1.5
600,10.0,3.979,91.65,25.057,1,0,0,0,1.5
601,10.02,3.9788,91.64,25.057,1,0,0,0,1.5
602,10.03,3.9786,91.62,25.057,1,0,0,0,1.5
603,10.05,3.9784,91.61,25.057,1,0,0,0,1.5
604,10.07,3.9783,91.6,25.057,1,0,0,0,1.5
605,10.08,3.9781,91.58,25.057,1,0,0,0,1.5
606,10.1,3.9779,91.57,25.057,1,0,0,0,1.5
607,10.12,3.9777,91.56,25.057,1,0,0,0,1.5
608,10.13,3.9775,91.54,25.057,1,0,0,0,1.5
609,10.15,3.9774,91.53,25.057,1,0,0,0,1.5
610,10.17,3.9772,91.51,25.058,1,0,0,0,1.5
611,10.18,3.977,91.5,25.058,1,0,0,0,1.5
612,10.2,3.9768,91.49,25.058,1,0,0,0,1.5
613,10.22,3.9766,91.47,25.058,1,0,0,0,1.5
614,10.23,3.9765,91.46,25.058,1,0,0,0,1.5
615,10.25,3.9763,91.44,25.058,1,0,0,0,1.5
616,10.27,3.9761,91.43,25.058,1,0,0,0,1.5
617,10.28,3.9759,91.42,25.058,1,0,0,0,1.5
618,10.3,3.9757,91.4,25.058,1,0,0,0,1.5
619,10.32,3.9756,91.39,25.058,1,0,0,0,1.5
620,10.33,3.9754,91.37,25.058,1,0,0,0,1.5
621,10.35,3.9752,91.36,25.058,1,0,0,0,1.5
622,10.37,3.975,91.35,25.058,1,0,0,0,1.5
623,10.38,3.9748,91.33,25.058,1,0,0,0,1.5
624,10.4,3.9747,91.32,25.058,1,0,0,0,1.5
625,10.42,3.9745,91.31,25.058,1,0,0,0,1.5
626,10.43,3.9743,91.29,25.058,1,0,0,0,1.5
627,10.45,3.9741,91.28,25.058,1,0,0,0,1.5
628,10.47,3.9739,91.26,25.058,1,0,0,0,1.5
629,10.48,3.9737,91.25,25.058,1,0,0,0,1.5
630,10.5,3.9736,91.24,25.058,1,0,0,0,1.5
631,10.52,3.9734,91.22,25.058,1,0,0,0,1.5
632,10.53,3.9732,91.21,25.058,1,0,0,0,1.5
633,10.55,3.973,91.19,25.058,1,0,0,0,1.5
634,10.57,3.9728,91.18,25.058,1,0,0,0,1.5
635,10.58,3.9727,91.17,25.058,1,0,0,0,1.5
636,10.6,3.9725,91.15,25.058,1,0,0,0,1.5
637,10.62,3.9723,91.14,25.058,1,0,0,0,1.5
638,10.63,3.9721,91.12,25.058,1,0,0,0,1.5
639,10.65,3.9719,91.11,25.058,1,0,0,0,1.5
640,10.67,3.9718,91.1,25.058,1,0,0,0,1.5
641,10.68,3.9716,91.08,25.058,1,0,0,0,1.5
642,10.7,3.9714,91.07,25.058,1,0,0,0,1.5
643,10.72,3.9712,91.06,25.059,1,0,0,0,1.5
644,10.73,3.971,91.04,25.059,1,0,0,0,1.5
645,10.75,3.9709,91.03,25.059,1,0,0,0,1.5
646,10.77,3.9707,91.01,25.059,1,0,0,0,1.5
647,10.78,3.9705,91.0,25.059,1,0,0,0,1.5
648,10.8,3.9703,90.99,25.059,1,0,0,0,1.5
649,10.82,3.9701,90.97,25.059,1,0,0,0,1.5
650,10.83,3.97,90.96,25.059,1,0,0,0,1.5
651,10.85,3.9698,90.94,25.059,1,0,0,0,1.5
652,10.87,3.9696,90.93,25.059,1,0,0,0,1.5
653,10.88,3.9694,90.92,25.059,1,0,0,0,1.5
654,10.9,3.9692,90.9,25.059,1,0,0,0,1.5
655,10.92,3.9691,90.89,25.059,1,0,0,0,1.5
656,10.93,3.9689,90.87,25.059,1,0,0,0,1.5
657,10.95,3.9687,90.86,25.059,1,0,0,0,1.5
658,10.97,3.9685,90.85,25.059,1,0,0,0,1.5
659,10.98,3.9683,90.83,25.059,1,0,0,0,1.5
660,11.0,3.9682,90.82,25.059,1,0,0,0,1.5
661,11.02,3.968,90.81,25.059,1,0,0,0,1.5
662,11.03,3.9678,90.79,25.059,1,0,0,0,1.5
663,11.05,3.9676,90.78,25.059,1,0,0,0,1.5
664,11.07,3.9674,90.76,25.059,1,0,0,0,1.5
665,11.08,3.9672,90.75,25.059,1,0,0,0,1.5
666,11.1,3.9671,90.74,25.059,1,0,0,0,1.5
667,11.12,3.9669,90.72,25.059,1,0,0,0,1.5
668,11.13,3.9667,90.71,25.059,1,0,0,0,1.5
669,11.15,3.9665,90.69,25.059,1,0,0,0,1.5
670,11.17,3.9663,90.68,25.059,1,0,0,0,1.5
671,11.18,3.9662,90.67,25.059,1,0,0,0,1.5
672,11.2,3.966,90.65,25.059,1,0,0,0,1.5
673,11.22,3.9658,90.64,25.059,1,0,0,0,1.5
674,11.23,3.9656,90.62,25.059,1,0,0,0,1.5
675,11.25,3.9654,90.61,25.059,1,0,0,0,1.5
676,11.27,3.9653,90.6,25.059,1,0,0,0,1.5
677,11.28,3.9651,90.58,25.059,1,0,0,0,1.5
678,11.3,3.9649,90.57,25.059,1,0,0,0,1.5
679,11.32,3.9647,90.56,25.059,1,0,0,0,1.5
680,11.33,3.9645,90.54,25.059,1,0,0,0,1.5
681,11.35,3.9644,90.53,25.06,1,0,0,0,1.5
682,11.37,3.9642,90.51,25.06,1,0,0,0,1.5
683,11.38,3.964,90.5,25.06,1,0,0,0,1.5
684,11.4,3.9638,90.49,25.06,1,0,0,0,1.5
685,11.42,3.9636,90.47,25.06,1,0,0,0,1.5
686,11.43,3.9635,90.46,25.06,1,0,0,0,1.5
687,11.45,3.9633,90.44,25.06,1,0,0,0,1.5
688,11.47,3.9631,90.43,25.06,1,0,0,0,1.5
689,11.48,3.9629,90.42,25.06,1,0,0,0,1.5
690,11.5,3.9627,90.4,25.06,1,0,0,0,1.5
691,11.52,3.9626,90.39,25.06,1,0,0,0,1.5
692,11.53,3.9624,90.37,25.06,1,0,0,0,1.5
693,11.55,3.9622,90.36,25.06,1,0,0,0,1.5
694,11.57,3.962,90.35,25.06,1,0,0,0,1.5
695,11.58,3.9618,90.33,25.06,1,0,0,0,1.5
696,11.6,3.9617,90.32,25.06,1,0,0,0,1.5
697,11.62,3.9615,90.31,25.06,1,0,0,0,1.5
698,11.63,3.9613,90.29,25.06,1,0,0,0,1.5
699,11.65,3.9611,90.28,25.06,1,0,0,0,1.5
700,11.67,3.9609,90.26,25.06,1,0,0,0,1.5
701,11.68,3.9607,90.25,25.06,1,0,0,0,1.5
702,11.7,3.9606,90.24,25.06,1,0,0,0,1.5
703,11.72,3.9604,90.22,25.06,1,0,0,0,1.5
704,11.73,3.9602,90.21,25.06,1,0,0,0,1.5
705,11.75,3.96,90.19,25.06,1,0,0,0,1.5
706,11.77,3.9598,90.18,25.06,1,0,0,0,1.5
707,11.78,3.9597,90.17,25.06,1,0,0,0,1.5
708,11.8,3.9595,90.15,25.06,1,0,0,0,1.5
709,11.82,3.9593,90.14,25.06,1,0,0,0,1.5
710,11.83,3.9591,90.12,25.06,1,0,0,0,1.5
711,11.85,3.9589,90.11,25.06,1,0,0,0,1.5
712,11.87,3.9588,90.1,25.06,1,0,0,0,1.5
713,11.88,3.9586,90.08,25.06,1,0,0,0,1.5
714,11.9,3.9584,90.07,25.06,1,0,0,0,1.5
715,11.92,3.9582,90.06,25.06,1,0,0,0,1.5
716,11.93,3.958,90.04,25.06,1,0,0,0,1.5
717,11.95,3.9579,90.03,25.06,1,0,0,0,1.5
718,11.97,3.9577,90.01,25.06,1,0,0,0,1.5
719,11.98,3.9575,90.0,25.06,1,0,0,0,1.5
720,12.0,3.9573,89.99,25.06,1,0,0,0,1.5
721,12.02,3.9572,89.97,25.06,1,0,0,0,1.5
722,12.03,3.957,89.96,25.06,1,0,0,0,1.5
723,12.05,3.9568,89.94,25.06,1,0,0,0,1.5
724,12.07,3.9567,89.93,25.061,1,0,0,0,1.5
725,12.08,3.9565,89.92,25.061,1,0,0,0,1.5
726,12.1,3.9563,89.9,25.061,1,0,0,0,1.5
727,12.12,3.9562,89.89,25.061,1,0,0,0,1.5
728,12.13,3.956,89.87,25.061,1,0,0,0,1.5
729,12.15,3.9558,89.86,25.061,1,0,0,0,1.5
730,12.17,3.9557,89.85,25.061,1,0,0,0,1.5
731,12.18,3.9555,89.83,25.061,1,0,0,0,1.5
732,12.2,3.9553,89.82,25.061,1,0,0,0,1.5
733,12.22,3.9552,89.81,25.061,1,0,0,0,1.5
734,12.23,3.955,89.79,25.061,1,0,0,0,1.5
735,12.25,3.9548,89.78,25.061,1,0,0,0,1.5
736,12.27,3.9547,89.76,25.061,1,0,0,0,1.5
737,12.28,3.9545,89.75,25.061,1,0,0,0,1.5
738,12.3,3.9543,89.74,25.061,1,0,0,0,1.5
739,12.32,3.9542,89.72,25.061,1,0,0,0,1.5
740,12.33,3.954,89.71,25.061,1,0,0,0,1.5
741,12.35,3.9538,89.69,25.061,1,0,0,0,1.5
742,12.37,3.9537,89.68,25.061,1,0,0,0,1.5
743,12.38,3.9535,89.67,25.061,1,0,0,0,1.5
744,12.4,3.9533,89.65,25.061,1,0,0,0,1.5
745,12.42,3.9532,89.64,25.061,1,0,0,0,1.5
746,12.43,3.953,89.62,25.061,1,0,0,0,1.5
747,12.45,3.9528,89.61,25.061,1,0,0,0,1.5
748,12.47,3.9527,89.6,25.061,1,0,0,0,1.5
749,12.48,3.9525,89.58,25.061,1,0,0,0,1.5
750,12.5,3.9523,89.57,25.061,1,0,0,0,1.5
751,12.52,3.9522,89.56,25.061,1,0,0,0,1.5
752,12.53,3.952,89.54,25.061,1,0,0,0,1.5
753,12.55,3.9518,89.53,25.061,1,0,0,0,1.5
754,12.57,3.9517,89.51,25.061,1,0,0,0,1.5
755,12.58,3.9515,89.5,25.061,1,0,0,0,1.5
756,12.6,3.9513,89.49,25.061,1,0,0,0,1.5
757,12.62,3.9512,89.47,25.061,1,0,0,0,1.5
758,12.63,3.951,89.46,25.061,1,0,0,0,1.5
759,12.65,3.9508,89.44,25.061,1,0,0,0,1.5
760,12.67,3.9507,89.43,25.061,1,0,0,0,1.5
761,12.68,3.9505,89.42,25.061,1,0,0,0,1.5
762,12.7,3.9503,89.4,25.061,1,0,0,0,1.5
763,12.72,3.9502,89.39,25.061,1,0,0,0,1.5
764,12.73,3.95,89.37,25.061,1,0,0,0,1.5
765,12.75,3.9498,89.36,25.061,1,0,0,0,1.5
766,12.77,3.9497,89.35,25.061,1,0,0,0,1.5
767,12.78,3.9495,89.33,25.061,1,0,0,0,1.5
768,12.8,3.9493,89.32,25.061,1,0,0,0,1.5
769,12.82,3.9492,89.31,25.061,1,0,0,0,1.5
770,12.83,3.949,89.29,25.061,1,0,0,0,1.5
771,12.85,3.9488,89.28,25.061,1,0,0,0,1.5
772,12.87,3.9487,89.26,25.061,1,0,0,0,1.5
773,12.88,3.9485,89.25,25.062,1,0,0,0,1.5
774,12.9,3.9483,89.24,25.062,1,0,0,0,1.5
775,12.92,3.9482,89.22,25.062,1,0,0,0,1.5
776,12.93,3.948,89.21,25.062,1,0,0,0,1.5
777,12.95,3.9478,89.19,25.062,1,0,0,0,1.5
778,12.97,3.9477,89.18,25.062,1,0,0,0,1.5
779,12.98,3.9475,89.17,25.062,1,0,0,0,1.5
780,13.0,3.9473,89.15,25.062,1,0,0,0,1.5
781,13.02,3.9472,89.14,25.062,1,0,0,0,1.5
782,13.03,3.947,89.12,25.062,1,0,0,0,1.5
783,13.05,3.9468,89.11,25.062,1,0,0,0,1.5
784,13.07,3.9467,89.1,25.062,1,0,0,0,1.5
785,13.08,3.9465,89.08,25.062,1,0,0,0,1.5
786,13.1,3.9463,89.07,25.062,1,0,0,0,1.5
787,13.12,3.9462,89.06,25.062,1,0,0,0,1.5
788,13.13,3.946,89.04,25.062,1,0,0,0,1.5
789,13.15,3.9458,89.03,25.062,1,0,0,0,1.5
790,13.17,3.9457,89.01,25.062,1,0,0,0,1.5
791,13.18,3.9455,89.0,25.062,1,0,0,0,1.5
792,13.2,3.9453,88.99,25.062,1,0,0,0,1.5
793,13.22,3.9452,88.97,25.062,1,0,0,0,1.5
794,13.23,3.945,88.96,25.062,1,0,0,0,1.5
795,13.25,3.9448,88.94,25.062,1,0,0,0,1.5
796,13.27,3.9447,88.93,25.062,1,0,0,0,1.5
797,13.28,3.9445,88.92,25.062,1,0,0,0,1.5
798,13.3,3.9443,88.9,25.062,1,0,0,0,1.5
799,13.32,3.9442,88.89,25.062,1,0,0,0,1.5
800,13.33,3.944,88.87,25.062,1,0,0,0,1.5
801,13.35,3.9438,88.86,25.062,1,0,0,0,1.5
802,13.37,3.9437,88.85,25.062,1,0,0,0,1.5
803,13.38,3.9435,88.83,25.062,1,0,0,0,1.5
804,13.4,3.9433,88.82,25.062,1,0,0,0,1.5
805,13.42,3.9432,88.81,25.062,1,0,0,0,1.5
806,13.43,3.943,88.79,25.062,1,0,0,0,1.5
807,13.45,3.9428,88.78,25.062,1,0,0,0,1.5
808,13.47,3.9427,88.76,25.062,1,0,0,0,1.5
809,13.48,3.9425,88.75,25.062,1,0,0,0,1.5
810,13.5,3.9423,88.74,25.062,1,0,0,0,1.5
811,13.52,3.9422,88.72,25.062,1,0,0,0,1.5
812,13.53,3.942,88.71,25.062,1,0,0,0,1.5
813,13.55,3.9418,88.69,25.062,1,0,0,0,1.5
814,13.57,3.9417,88.68,25.062,1,0,0,0,1.5
815,13.58,3.9415,88.67,25.062,1,0,0,0,1.5
816,13.6,3.9413,88.65,25.062,1,0,0,0,1.5
817,13.62,3.9412,88.64,25.062,1,0,0,0,1.5
818,13.63,3.941,88.62,25.062,1,0,0,0,1.5
819,13.65,3.9408,88.61,25.062,1,0,0,0,1.5
820,13.67,3.9407,88.6,25.062,1,0,0,0,1.5
821,13.68,3.9405,88.58,25.062,1,0,0,0,1.5
822,13.7,3.9403,88.57,25.062,1,0,0,0,1.5
823,13.72,3.9402,88.56,25.062,1,0,0,0,1.5
824,13.73,3.94,88.54,25.062,1,0,0,0,1.5
825,13.75,3.9398,88.53,25.062,1,0,0,0,1.5
826,13.77,3.9397,88.51,25.062,1,0,0,0,1.5
827,13.78,3.9395,88.5,25.062,1,0,0,0,1.5
828,13.8,3.9393,88.49,25.062,1,0,0,0,1.5
829,13.82,3.9392,88.47,25.062,1,0,0,0,1.5
830,13.83,3.939,88.46,25.062,1,0,0,0,1.5
831,13.85,3.9388,88.44,25.063,1,0,0,0,1.5
832,13.87,3.9387,88.43,25.063,1,0,0,0,1.5
833,13.88,3.9385,88.42,25.063,1,0,0,0,1.5
834,13.9,3.9383,88.4,25.063,1,0,0,0,1.5
835,13.92,3.9382,88.39,25.063,1,0,0,0,1.5
836,13.93,3.938,88.37,25.063,1,0,0,0,1.5
837,13.95,3.9378,88.36,25.063,1,0,0,0,1.5
838,13.97,3.9377,88.35,25.063,1,0,0,0,1.5
839,13.98,3.9375,88.33,25.063,1,0,0,0,1.5
840,14.0,3.9373,88.32,25.063,1,0,0,0,1.5
841,14.02,3.9372,88.31,25.063,1,0,0,0,1.5
842,14.03,3.937,88.29,25.063,1,0,0,0,1.5
843,14.05,3.9368,88.28,25.063,1,0,0,0,1.5
844,14.07,3.9367,88.26,25.063,1,0,0,0,1.5
845,14.08,3.9365,88.25,25.063,1,0,0,0,1.5
846,14.1,3.9363,88.24,25.063,1,0,0,0,1.5
847,14.12,3.9362,88.22,25.063,1,0,0,0,1.5
848,14.13,3.936,88.21,25.063,1,0,0,0,1.5
849,14.15,3.9358,88.19,25.063,1,0,0,0,1.5
850,14.17,3.9357,88.18,25.063,1,0,0,0,1.5
851,14.18,3.9355,88.17,25.063,1,0,0,0,1.5
852,14.2,3.9353,88.15,25.063,1,0,0,0,1.5
853,14.22,3.9352,88.14,25.063,1,0,0,0,1.5
854,14.23,3.935,88.12,25.063,1,0,0,0,1.5
855,14.25,3.9348,88.11,25.063,1,0,0,0,1.5
856,14.27,3.9347,88.1,25.063,1,0,0,0,1.5
857,14.28,3.9345,88.08,25.063,1,0,0,0,1.5
858,14.3,3.9343,88.07,25.063,1,0,0,0,1.5
859,14.32,3.9342,88.06,25.063,1,0,0,0,1.5
860,14.33,3.934,88.04,25.063,1,0,0,0,1.5
861,14.35,3.9338,88.03,25.063,1,0,0,0,1.5
862,14.37,3.9337,88.01,25.063,1,0,0,0,1.5
863,14.38,3.9335,88.0,25.063,1,0,0,0,1.5
864,14.4,3.9333,87.99,25.063,1,0,0,0,1.5
865,14.42,3.9332,87.97,25.063,1,0,0,0,1.5
866,14.43,3.933,87.96,25.063,1,0,0,0,1.5
867,14.45,3.9328,87.94,25.063,1,0,0,0,1.5
868,14.47,3.9327,87.93,25.063,1,0,0,0,1.5
869,14.48,3.9325,87.92,25.063,1,0,0,0,1.5
870,14.5,3.9323,87.9,25.063,1,0,0,0,1.5
871,14.52,3.9322,87.89,25.063,1,0,0,0,1.5
872,14.53,3.932,87.87,25.063,1,0,0,0,1.5
873,14.55,3.9318,87.86,25.063,1,0,0,0,1.5
874,14.57,3.9317,87.85,25.063,1,0,0,0,1.5
875,14.58,3.9315,87.83,25.063,1,0,0,0,1.5
876,14.6,3.9313,87.82,25.063,1,0,0,0,1.5
877,14.62,3.9312,87.81,25.063,1,0,0,0,1.5
878,14.63,3.931,87.79,25.063,1,0,0,0,1.5
879,14.65,3.9308,87.78,25.063,1,0,0,0,1.5
880,14.67,3.9307,87.76,25.063,1,0,0,0,1.5
881,14.68,3.9305,87.75,25.063,1,0,0,0,1.5
882,14.7,3.9303,87.74,25.063,1,0,0,0,1.5
883,14.72,3.9302,87.72,25.063,1,0,0,0,1.5
884,14.73,3.93,87.71,25.063,1,0,0,0,1.5
885,14.75,3.9298,87.69,25.063,1,0,0,0,1.5
886,14.77,3.9297,87.68,25.063,1,0,0,0,1.5
887,14.78,3.9295,87.67,25.063,1,0,0,0,1.5
888,14.8,3.9293,87.65,25.063,1,0,0,0,1.5
889,14.82,3.9292,87.64,25.063,1,0,0,0,1.5
890,14.83,3.929,87.62,25.063,1,0,0,0,1.5
891,14.85,3.9288,87.61,25.063,1,0,0,0,1.5
892,14.87,3.9287,87.6,25.063,1,0,0,0,1.5
893,14.88,3.9285,87.58,25.063,1,0,0,0,1.5
894,14.9,3.9283,87.57,25.063,1,0,0,0,1.5
895,14.92,3.9282,87.56,25.063,1,0,0,0,1.5
896,14.93,3.928,87.54,25.063,1,0,0,0,1.5
897,14.95,3.9278,87.53,25.063,1,0,0,0,1.5
898,14.97,3.9277,87.51,25.063,1,0,0,0,1.5
899,14.98,3.9275,87.5,25.063,1,0,0,0,1.5
900,15.0,3.9273,87.49,25.063,1,0,0,0,1.5
901,15.02,3.9272,87.47,25.063,1,0,0,0,1.5
